State,County,Year,Unemployment_Rate
Virginia,Halifax,2008,6.38
Virginia,Halifax,2009,6.84
Virginia,Halifax,2010,6.85
Virginia,Halifax,2011,7.13
Virginia,Halifax,2012,7.18
Virginia,Halifax,2013,7.47
Virginia,Halifax,2014,7.48
Virginia,Halifax,2015,7.48
Virginia,Halifax,2016,7.15
Virginia,Halifax,2017,7.71
Virginia,Halifax,2018,7.56
Virginia,Halifax,2019,7.74
Virginia,Halifax,2020,7.55
Virginia,Halifax,2021,7.18
Virginia,Halifax,2022,7.06
Virginia,Halifax,2023,7.06
Virginia,Halifax,2024,7.34
Virginia,Hanover,2005,4.57
Virginia,Hanover,2006,4.61
Virginia,Hanover,2007,4.63
Virginia,Hanover,2008,4.7
Virginia,Hanover,2009,4.91
Virginia,Hanover,2010,5.07
Virginia,Hanover,2011,5.19
Virginia,Hanover,2012,5.6
Virginia,Hanover,2013,5.43
Virginia,Hanover,2014,5.75
Virginia,Hanover,2015,5.62
Virginia,Hanover,2016,5.33
Virginia,Hanover,2017,5.31
Virginia,Hanover,2018,5.54
Virginia,Hanover,2019,5.31
Virginia,Hanover,2020,5.33
Virginia,Hanover,2021,5.33
Virginia,Hanover,2022,4.9
Virginia,Hanover,2023,4.78
Virginia,Hanover,2024,5.18
Virginia,Henrico,2005,5.04
Virginia,Henrico,2006,5.01
Virginia,Henrico,2007,4.94
Virginia,Henrico,2008,4.97
Virginia,Henrico,2009,4.58
Virginia,Henrico,2010,5.02
Virginia,Henrico,2011,4.79
Virginia,Henrico,2012,4.76
Virginia,Henrico,2013,4.64
Virginia,Henrico,2014,4.89
Virginia,Henrico,2015,4.38
Virginia,Henrico,2016,4.91
Virginia,Henrico,2017,4.34
Virginia,Henrico,2018,4.43
Virginia,Henrico,2019,4.11
Virginia,Henrico,2020,4.04
Virginia,Henrico,2021,4.66
Virginia,Henrico,2022,4.57
Virginia,Henrico,2023,4.24
Virginia,Henrico,2024,4.24
Virginia,Henry,2005,4.33
Virginia,Henry,2006,3.75
Virginia,Henry,2007,3.49
Virginia,Henry,2008,3.22
Virginia,Henry,2009,3.25
Virginia,Henry,2010,3.34
Virginia,Henry,2011,3.17
Virginia,Henry,2012,3.85
Virginia,Henry,2013,4.17
Virginia,Henry,2014,4.17
Virginia,Henry,2015,4.27
Virginia,Henry,2016,4.19
Virginia,Henry,2017,3.76
Virginia,Henry,2018,3.98
Virginia,Henry,2019,3.91
Virginia,Henry,2020,3.6
Virginia,Henry,2021,3.81
Virginia,Henry,2022,3.5
Virginia,Henry,2023,3.59
Virginia,Henry,2024,3.45
Virginia,Highland,2005,4.78
Virginia,Highland,2006,5.28
Virginia,Highland,2007,5.62
Virginia,Highland,2008,5.87
Virginia,Highland,2009,5.9
Virginia,Highland,2010,5.95
Virginia,Highland,2011,5.64
Virginia,Highland,2012,5.83
Virginia,Highland,2013,5.84
Virginia,Highland,2014,6.57
Virginia,Highland,2015,6.65
Virginia,Highland,2016,6.86
Virginia,Highland,2017,7.56
Virginia,Highland,2018,7.35
Virginia,Highland,2019,6.92
Virginia,Highland,2020,7.44
Virginia,Highland,2021,7.48
Virginia,Highland,2022,7.48
Virginia,Highland,2023,7.54
Virginia,Highland,2024,7.53
Virginia,Isle of Wight,2005,7.1
Virginia,Isle of Wight,2006,6.74
Virginia,Isle of Wight,2007,7.14
Virginia,Isle of Wight,2008,7.08
Virginia,Isle of Wight,2009,7.31
Virginia,Isle of Wight,2010,7.61
Virginia,Isle of Wight,2011,7.77
Virginia,Isle of Wight,2012,7.63
Virginia,Isle of Wight,2013,7.53
Virginia,Isle of Wight,2014,7.02
Virginia,Isle of Wight,2015,7.23
Virginia,Isle of Wight,2016,7.71
Virginia,Isle of Wight,2017,8.09
Virginia,Isle of Wight,2018,7.91
Virginia,Isle of Wight,2019,8.1
Virginia,Isle of Wight,2020,8.26
Virginia,Isle of Wight,2021,8.93
Virginia,Isle of Wight,2022,8.84
Virginia,Isle of Wight,2023,8.55
Virginia,Isle of Wight,2024,8.62
Virginia,James City,2005,6.78
Virginia,James City,2006,7.04
Virginia,James City,2007,7.21
Virginia,James City,2008,7.0
Virginia,James City,2009,7.0
Virginia,James City,2010,7.31
Virginia,James City,2011,7.11
Virginia,James City,2012,7.2
Virginia,James City,2013,7.18
Virginia,James City,2014,7.48
Virginia,James City,2015,7.65
Virginia,James City,2016,7.53
Virginia,James City,2017,7.89
Virginia,James City,2018,8.25
Virginia,James City,2019,8.47
Virginia,James City,2020,8.24
Virginia,James City,2021,8.36
Virginia,James City,2022,8.73
Virginia,James City,2023,8.82
Virginia,James City,2024,8.98
Virginia,King and Queen,2005,5.66
Virginia,King and Queen,2006,5.7
Virginia,King and Queen,2007,6.21
Virginia,King and Queen,2008,6.16
Virginia,King and Queen,2009,6.95
Virginia,King and Queen,2010,6.91
Virginia,King and Queen,2011,7.28
Virginia,King and Queen,2012,7.07
Virginia,King and Queen,2013,6.57
Virginia,King and Queen,2014,6.67
Virginia,King and Queen,2015,6.29
Virginia,King and Queen,2016,5.97
Virginia,King and Queen,2017,5.75
Virginia,King and Queen,2018,5.8
Virginia,King and Queen,2019,5.77
Virginia,King and Queen,2020,5.73
Virginia,King and Queen,2021,5.62
Virginia,King and Queen,2022,5.7
Virginia,King and Queen,2023,6.12
Virginia,King and Queen,2024,6.23
Virginia,King George,2005,7.2
Virginia,King George,2006,7.21
Virginia,King George,2007,7.4
Virginia,King George,2008,7.48
Virginia,King George,2009,7.42
Virginia,King George,2010,7.94
Virginia,King George,2011,7.59
Virginia,King George,2012,7.83
Virginia,King George,2013,7.98
Virginia,King George,2014,7.86
Virginia,King George,2015,8.02
Virginia,King George,2016,7.86
Virginia,King George,2017,7.8
Virginia,King George,2018,7.84
Virginia,King George,2019,7.61
Virginia,King George,2020,7.75
Virginia,King George,2021,7.43
Virginia,King George,2022,7.25
Virginia,King George,2023,7.37
Virginia,King George,2024,7.37
Virginia,King William,2005,4.47
Virginia,King William,2006,4.21
Virginia,King William,2007,4.04
Virginia,King William,2008,4.54
Virginia,King William,2009,4.39
Virginia,King William,2010,4.65
Virginia,King William,2011,4.77
Virginia,King William,2012,5.4
Virginia,King William,2013,5.43
Virginia,King William,2014,6.02
Virginia,King William,2015,6.14
Virginia,King William,2016,5.66
Virginia,King William,2017,5.72
Virginia,King William,2018,5.77
Virginia,King William,2019,5.96
Virginia,King William,2020,5.87
Virginia,King William,2021,5.83
Virginia,King William,2022,5.77
Virginia,King William,2023,5.37
Virginia,King William,2024,4.98
Virginia,Lancaster,2005,4.62
Virginia,Lancaster,2006,4.37
Virginia,Lancaster,2007,4.01
Virginia,Lancaster,2008,3.5
Virginia,Lancaster,2009,3.21
Virginia,Lancaster,2010,3.26
Virginia,Lancaster,2011,2.87
Virginia,Lancaster,2012,2.75
Virginia,Lancaster,2013,3.2
Virginia,Lancaster,2014,3.22
Virginia,Lancaster,2015,3.52
Virginia,Lancaster,2016,3.39
Virginia,Lancaster,2017,3.15
Virginia,Lancaster,2018,3.44
Virginia,Lancaster,2019,3.73
Virginia,Lancaster,2020,4.03
Virginia,Lancaster,2021,3.61
Virginia,Lancaster,2022,3.79
Virginia,Lancaster,2023,3.8
Virginia,Lancaster,2024,3.84
Virginia,Lee,2005,7.59
Virginia,Lee,2006,7.33
Virginia,Lee,2007,6.98
Virginia,Lee,2008,6.39
Virginia,Lee,2009,6.48
Virginia,Lee,2010,6.45
Virginia,Lee,2011,6.7
Virginia,Lee,2012,6.68
Virginia,Lee,2013,6.56
Virginia,Lee,2014,6.61
Virginia,Lee,2015,6.17
Virginia,Lee,2016,6.49
Virginia,Lee,2017,6.79
Virginia,Lee,2018,6.44
Virginia,Lee,2019,6.43
Virginia,Lee,2020,6.32
Virginia,Lee,2021,6.57
Virginia,Lee,2022,6.8
Virginia,Lee,2023,7.6
Virginia,Lee,2024,7.1
Virginia,Loudoun,2005,7.23
Virginia,Loudoun,2006,7.29
Virginia,Loudoun,2007,7.86
Virginia,Loudoun,2008,8.01
Virginia,Loudoun,2009,8.51
Virginia,Loudoun,2010,8.93
Virginia,Loudoun,2011,8.64
Virginia,Loudoun,2012,8.64
Virginia,Loudoun,2013,8.85
Virginia,Loudoun,2014,9.23
Virginia,Loudoun,2015,9.17
Virginia,Loudoun,2016,9.75
Virginia,Loudoun,2017,9.43
Virginia,Loudoun,2018,9.18
Virginia,Loudoun,2019,9.03
Virginia,Loudoun,2020,8.94
Virginia,Loudoun,2021,8.7
Virginia,Loudoun,2022,8.67
Virginia,Loudoun,2023,9.02
Virginia,Loudoun,2024,9.38
Virginia,Louisa,2005,7.68
Virginia,Louisa,2006,7.13
Virginia,Louisa,2007,7.13
Virginia,Louisa,2008,7.35
Virginia,Louisa,2009,7.01
Virginia,Louisa,2010,6.49
Virginia,Louisa,2011,6.26
Virginia,Louisa,2012,6.58
Virginia,Louisa,2013,6.44
Virginia,Louisa,2014,6.13
Virginia,Louisa,2015,6.58
Virginia,Louisa,2016,6.33
Virginia,Louisa,2017,6.74
Virginia,Louisa,2018,6.86
Virginia,Louisa,2019,7.0
Virginia,Louisa,2020,7.02
Virginia,Louisa,2021,6.86
Virginia,Louisa,2022,6.91
Virginia,Louisa,2023,7.22
Virginia,Louisa,2024,7.94
Virginia,Lunenburg,2005,6.2
Virginia,Lunenburg,2006,6.39
Virginia,Lunenburg,2007,6.23
Virginia,Lunenburg,2008,5.67
Virginia,Lunenburg,2009,5.66
Virginia,Lunenburg,2010,5.75
Virginia,Lunenburg,2011,5.37
Virginia,Lunenburg,2012,5.12
Virginia,Lunenburg,2013,5.17
Virginia,Lunenburg,2014,5.19
Virginia,Lunenburg,2015,5.99
Virginia,Lunenburg,2016,5.95
Virginia,Lunenburg,2017,5.77
Virginia,Lunenburg,2018,5.57
Virginia,Lunenburg,2019,4.95
Virginia,Lunenburg,2020,5.3
Virginia,Lunenburg,2021,5.23
Virginia,Lunenburg,2022,5.09
Virginia,Lunenburg,2023,5.27
Virginia,Lunenburg,2024,5.21
Virginia,Madison,2005,7.75
Virginia,Madison,2006,7.41
Virginia,Madison,2007,7.15
Virginia,Madison,2008,6.58
Virginia,Madison,2009,6.61
Virginia,Madison,2010,6.66
Virginia,Madison,2011,6.38
Virginia,Madison,2012,6.35
Virginia,Madison,2013,5.83
Virginia,Madison,2014,6.06
Virginia,Madison,2015,5.94
Virginia,Madison,2016,5.41
Virginia,Madison,2017,5.61
Virginia,Madison,2018,5.29
Virginia,Madison,2019,5.64
Virginia,Madison,2020,5.78
Virginia,Madison,2021,5.21
Virginia,Madison,2022,5.26
Virginia,Madison,2023,4.95
Virginia,Madison,2024,4.44
Virginia,Mathews,2005,6.98
Virginia,Mathews,2006,7.41
Virginia,Mathews,2007,7.1
Virginia,Mathews,2008,7.01
Virginia,Mathews,2009,7.11
Virginia,Mathews,2010,7.04
Virginia,Mathews,2011,6.49
Virginia,Mathews,2012,6.39
Virginia,Mathews,2013,5.82
Virginia,Mathews,2014,5.66
Virginia,Mathews,2015,5.56
Virginia,Mathews,2016,5.28
Virginia,Mathews,2017,4.97
Virginia,Mathews,2018,5.29
Virginia,Mathews,2019,5.0
Virginia,Mathews,2020,5.46
Virginia,Mathews,2021,5.3
Virginia,Mathews,2022,5.06
Virginia,Mathews,2023,4.82
Virginia,Mathews,2024,5.02
Virginia,Mecklenburg,2005,7.51
Virginia,Mecklenburg,2006,7.89
Virginia,Mecklenburg,2007,7.53
Virginia,Mecklenburg,2008,7.59
Virginia,Mecklenburg,2009,7.51
Virginia,Mecklenburg,2010,7.97
Virginia,Mecklenburg,2011,8.23
Virginia,Mecklenburg,2012,7.79
Virginia,Mecklenburg,2013,8.42
Virginia,Mecklenburg,2014,8.19
Virginia,Mecklenburg,2015,7.93
Virginia,Mecklenburg,2016,8.13
Virginia,Mecklenburg,2017,8.28
Virginia,Mecklenburg,2018,8.1
Virginia,Mecklenburg,2019,8.13
Virginia,Mecklenburg,2020,7.98
Virginia,Mecklenburg,2021,8.06
Virginia,Mecklenburg,2022,7.66
Virginia,Mecklenburg,2023,7.67
Virginia,Mecklenburg,2024,7.65
Virginia,Middlesex,2005,5.03
Virginia,Middlesex,2006,5.58
Virginia,Middlesex,2007,5.61
Virginia,Middlesex,2008,5.39
Virginia,Middlesex,2009,5.71
Virginia,Middlesex,2010,5.19
Virginia,Middlesex,2011,5.24
Virginia,Middlesex,2012,4.83
Virginia,Middlesex,2013,4.64
Virginia,Middlesex,2014,4.13
Virginia,Middlesex,2015,4.18
Virginia,Middlesex,2016,4.64
Virginia,Middlesex,2017,4.34
Virginia,Middlesex,2018,4.18
Virginia,Middlesex,2019,4.52
Virginia,Middlesex,2020,4.36
Virginia,Middlesex,2021,4.59
Virginia,Middlesex,2022,4.79
Virginia,Middlesex,2023,4.38
Virginia,Middlesex,2024,4.59
Virginia,Montgomery,2005,7.86
Virginia,Montgomery,2006,7.76
Virginia,Montgomery,2007,7.74
Virginia,Montgomery,2008,6.97
Virginia,Montgomery,2009,7.21
Virginia,Montgomery,2010,7.26
Virginia,Montgomery,2011,7.57
Virginia,Montgomery,2012,7.84
Virginia,Montgomery,2013,7.7
Virginia,Montgomery,2014,8.03
Virginia,Montgomery,2015,7.57
Virginia,Montgomery,2016,7.51
Virginia,Montgomery,2017,7.27
Virginia,Montgomery,2018,6.76
Virginia,Montgomery,2019,6.75
Virginia,Montgomery,2020,6.86
Virginia,Montgomery,2021,7.01
Virginia,Montgomery,2022,7.08
Virginia,Montgomery,2023,6.94
Virginia,Montgomery,2024,6.83
Virginia,Nelson,2005,4.75
Virginia,Nelson,2006,4.57
Virginia,Nelson,2007,4.78
Virginia,Nelson,2008,5.24
Virginia,Nelson,2009,5.61
Virginia,Nelson,2010,5.94
Virginia,Nelson,2011,5.57
Virginia,Nelson,2012,5.46
Virginia,Nelson,2013,5.49
Virginia,Nelson,2014,5.2
Virginia,Nelson,2015,5.14
Virginia,Nelson,2016,5.42
Virginia,Nelson,2017,4.67
Virginia,Nelson,2018,4.75
Virginia,Nelson,2019,4.92
Virginia,Nelson,2020,4.68
Virginia,Nelson,2021,5.16
Virginia,Nelson,2022,5.18
Virginia,Nelson,2023,5.24
Virginia,Nelson,2024,4.82
Virginia,New Kent,2005,3.3
Virginia,New Kent,2006,3.56
Virginia,New Kent,2007,3.7
Virginia,New Kent,2008,3.15
Virginia,New Kent,2009,2.77
Virginia,New Kent,2010,2.7
Virginia,New Kent,2011,2.72
Virginia,New Kent,2012,2.5
Virginia,New Kent,2013,2.87
Virginia,New Kent,2014,2.75
Virginia,New Kent,2015,2.93
Virginia,New Kent,2016,2.58
Virginia,New Kent,2017,2.74
Virginia,New Kent,2018,2.5
Virginia,New Kent,2019,2.5
Virginia,New Kent,2020,2.5
Virginia,New Kent,2021,2.5
Virginia,New Kent,2022,2.5
Virginia,New Kent,2023,2.5
Virginia,New Kent,2024,2.5
Virginia,Northampton,2005,4.61
Virginia,Northampton,2006,4.65
Virginia,Northampton,2007,4.88
Virginia,Northampton,2008,5.08
Virginia,Northampton,2009,4.9
Virginia,Northampton,2010,4.95
Virginia,Northampton,2011,5.55
Virginia,Northampton,2012,5.42
Virginia,Northampton,2013,5.49
Virginia,Northampton,2014,5.26
Virginia,Northampton,2015,5.42
Virginia,Northampton,2016,5.38
Virginia,Northampton,2017,5.57
Virginia,Northampton,2018,5.82
Virginia,Northampton,2019,6.02
Virginia,Northampton,2020,5.94
Virginia,Northampton,2021,6.23
Virginia,Northampton,2022,6.35
Virginia,Northampton,2023,6.14
Virginia,Northampton,2024,6.17
Virginia,Northumberland,2005,8.07
Virginia,Northumberland,2006,7.97
Virginia,Northumberland,2007,7.63
Virginia,Northumberland,2008,7.36
Virginia,Northumberland,2009,7.32
Virginia,Northumberland,2010,7.5
Virginia,Northumberland,2011,7.97
Virginia,Northumberland,2012,8.1
Virginia,Northumberland,2013,8.3
Virginia,Northumberland,2014,8.77
Virginia,Northumberland,2015,8.75
Virginia,Northumberland,2016,9.06
Virginia,Northumberland,2017,9.39
Virginia,Northumberland,2018,9.62
Virginia,Northumberland,2019,10.01
Virginia,Northumberland,2020,10.2
Virginia,Northumberland,2021,10.46
Virginia,Northumberland,2022,11.17
Virginia,Northumberland,2023,11.24
Virginia,Northumberland,2024,11.03
Virginia,Nottoway,2005,3.54
Virginia,Nottoway,2006,3.39
Virginia,Nottoway,2007,3.54
Virginia,Nottoway,2008,3.29
Virginia,Nottoway,2009,3.09
Virginia,Nottoway,2010,3.3
Virginia,Nottoway,2011,3.31
Virginia,Nottoway,2012,2.93
Virginia,Nottoway,2013,3.02
Virginia,Nottoway,2014,2.7
Virginia,Nottoway,2015,2.94
Virginia,Nottoway,2016,2.5
Virginia,Nottoway,2017,2.5
Virginia,Nottoway,2018,2.5
Virginia,Nottoway,2019,2.5
Virginia,Nottoway,2020,2.5
Virginia,Nottoway,2021,2.5
Virginia,Nottoway,2022,2.5
Virginia,Nottoway,2023,2.5
Virginia,Nottoway,2024,2.5
Virginia,Orange,2005,5.5
Virginia,Orange,2006,5.35
Virginia,Orange,2007,5.0
Virginia,Orange,2008,5.33
Virginia,Orange,2009,4.94
Virginia,Orange,2010,4.65
Virginia,Orange,2011,4.47
Virginia,Orange,2012,3.94
Virginia,Orange,2013,4.06
Virginia,Orange,2014,4.02
Virginia,Orange,2015,3.77
Virginia,Orange,2016,3.61
Virginia,Orange,2017,3.28
Virginia,Orange,2018,3.51
Virginia,Orange,2019,2.59
Virginia,Orange,2020,2.5
Virginia,Orange,2021,2.66
Virginia,Orange,2022,2.5
Virginia,Orange,2023,2.5
Virginia,Orange,2024,2.5
Virginia,Page,2005,7.68
Virginia,Page,2006,7.55
Virginia,Page,2007,7.83
Virginia,Page,2008,7.64
Virginia,Page,2009,7.43
Virginia,Page,2010,7.17
Virginia,Page,2011,6.99
Virginia,Page,2012,6.89
Virginia,Page,2013,7.16
Virginia,Page,2014,7.48
Virginia,Page,2015,7.7
Virginia,Page,2016,7.25
Virginia,Page,2017,7.55
Virginia,Page,2018,7.35
Virginia,Page,2019,7.69
Virginia,Page,2020,7.88
Virginia,Page,2021,7.99
Virginia,Page,2022,8.09
Virginia,Page,2023,7.94
Virginia,Page,2024,7.84
Virginia,Patrick,2005,7.94
Virginia,Patrick,2006,7.96
Virginia,Patrick,2007,8.02
Virginia,Patrick,2008,7.82
Virginia,Patrick,2009,8.34
Virginia,Patrick,2010,8.43
Virginia,Patrick,2011,8.55
Virginia,Patrick,2012,8.3
Virginia,Patrick,2013,7.81
Virginia,Patrick,2014,7.5
Virginia,Patrick,2015,7.7
Virginia,Patrick,2016,8.32
Virginia,Patrick,2017,8.98
Virginia,Patrick,2018,8.25
Virginia,Patrick,2019,8.36
Virginia,Patrick,2020,8.57
Virginia,Patrick,2021,8.45
Virginia,Patrick,2022,8.44
Virginia,Patrick,2023,8.48
Virginia,Patrick,2024,8.23
Virginia,Pittsylvania,2005,8.4
Virginia,Pittsylvania,2006,8.38
Virginia,Pittsylvania,2007,8.68
Virginia,Pittsylvania,2008,8.75
Virginia,Pittsylvania,2009,9.0
Virginia,Pittsylvania,2010,9.11
Virginia,Pittsylvania,2011,9.14
Virginia,Pittsylvania,2012,8.89
Virginia,Pittsylvania,2013,8.92
Virginia,Pittsylvania,2014,8.6
Virginia,Pittsylvania,2015,8.61
Virginia,Pittsylvania,2016,8.32
Virginia,Pittsylvania,2017,8.29
Virginia,Pittsylvania,2018,8.35
Virginia,Pittsylvania,2019,8.38
Virginia,Pittsylvania,2020,8.47
Virginia,Pittsylvania,2021,8.66
Virginia,Pittsylvania,2022,8.95
Virginia,Pittsylvania,2023,9.14
Virginia,Pittsylvania,2024,9.51
Virginia,Powhatan,2005,5.8
Virginia,Powhatan,2006,5.13
Virginia,Powhatan,2007,5.48
Virginia,Powhatan,2008,5.27
Virginia,Powhatan,2009,4.94
Virginia,Powhatan,2010,4.72
Virginia,Powhatan,2011,4.96
Virginia,Powhatan,2012,5.3
Virginia,Powhatan,2013,5.47
Virginia,Powhatan,2014,5.52
Virginia,Powhatan,2015,5.38
Virginia,Powhatan,2016,5.53
Virginia,Powhatan,2017,5.71
Virginia,Powhatan,2018,5.72
Virginia,Powhatan,2019,5.55
Virginia,Powhatan,2020,5.97
Virginia,Powhatan,2021,6.15
Virginia,Powhatan,2022,6.24
Virginia,Powhatan,2023,6.47
Virginia,Powhatan,2024,6.53
Virginia,Prince Edward,2005,6.56
Virginia,Prince Edward,2006,6.59
Virginia,Prince Edward,2007,6.77
Virginia,Prince Edward,2008,7.08
Virginia,Prince Edward,2009,6.85
Virginia,Prince Edward,2010,7.16
Virginia,Prince Edward,2011,7.22
Virginia,Prince Edward,2012,6.9
Virginia,Prince Edward,2013,7.12
Virginia,Prince Edward,2014,6.94
Virginia,Prince Edward,2015,6.99
Virginia,Prince Edward,2016,7.38
Virginia,Prince Edward,2017,7.61
Virginia,Prince Edward,2018,7.44
Virginia,Prince Edward,2019,6.7
Virginia,Prince Edward,2020,6.59
Virginia,Prince Edward,2021,6.32
Virginia,Prince Edward,2022,5.87
Virginia,Prince Edward,2023,6.13
Virginia,Prince Edward,2024,6.08
Virginia,Prince George,2005,5.86
Virginia,Prince George,2006,6.16
Virginia,Prince George,2007,6.17
Virginia,Prince George,2008,5.77
Virginia,Prince George,2009,5.68
Virginia,Prince George,2010,5.92
Virginia,Prince George,2011,5.98
Virginia,Prince George,2012,5.51
Virginia,Prince George,2013,5.63
Virginia,Prince George,2014,5.22
Virginia,Prince George,2015,5.84
Virginia,Prince George,2016,5.56
Virginia,Prince George,2017,6.24
Virginia,Prince George,2018,6.03
Virginia,Prince George,2019,6.11
Virginia,Prince George,2020,6.04
Virginia,Prince George,2021,6.41
Virginia,Prince George,2022,6.12
Virginia,Prince George,2023,5.7
Virginia,Prince George,2024,5.95
Virginia,Prince William,2005,3.65
Virginia,Prince William,2006,3.14
Virginia,Prince William,2007,2.98
Virginia,Prince William,2008,2.83
Virginia,Prince William,2009,3.17
Virginia,Prince William,2010,3.32
Virginia,Prince William,2011,2.89
Virginia,Prince William,2012,2.99
Virginia,Prince William,2013,2.56
Virginia,Prince William,2014,2.5
Virginia,Prince William,2015,2.5
Virginia,Prince William,2016,2.5
Virginia,Prince William,2017,2.5
Virginia,Prince William,2018,2.5
Virginia,Prince William,2019,2.5
Virginia,Prince William,2020,2.5
Virginia,Prince William,2021,2.5
Virginia,Prince William,2022,2.5
Virginia,Prince William,2023,2.51
Virginia,Prince William,2024,2.5
Virginia,Pulaski,2005,5.62
Virginia,Pulaski,2006,5.56
Virginia,Pulaski,2007,5.18
Virginia,Pulaski,2008,5.51
Virginia,Pulaski,2009,5.47
Virginia,Pulaski,2010,5.12
Virginia,Pulaski,2011,5.17
Virginia,Pulaski,2012,5.52
Virginia,Pulaski,2013,5.41
Virginia,Pulaski,2014,5.54
Virginia,Pulaski,2015,6.03
Virginia,Pulaski,2016,6.0
Virginia,Pulaski,2017,6.11
Virginia,Pulaski,2018,6.22
Virginia,Pulaski,2019,6.12
Virginia,Pulaski,2020,6.43
Virginia,Pulaski,2021,5.95
Virginia,Pulaski,2022,5.93
Virginia,Pulaski,2023,5.98
Virginia,Pulaski,2024,6.16
Virginia,Rappahannock,2005,7.48
Virginia,Rappahannock,2006,7.67
Virginia,Rappahannock,2007,7.54
Virginia,Rappahannock,2008,7.43
Virginia,Rappahannock,2009,7.62
Virginia,Rappahannock,2010,7.39
Virginia,Rappahannock,2011,7.29
Virginia,Rappahannock,2012,6.95
Virginia,Rappahannock,2013,7.26
Virginia,Rappahannock,2014,7.05
Virginia,Rappahannock,2015,6.5
Virginia,Rappahannock,2016,6.63
Virginia,Rappahannock,2017,7.07
Virginia,Rappahannock,2018,6.35
Virginia,Rappahannock,2019,6.35
Virginia,Rappahannock,2020,6.45
Virginia,Rappahannock,2021,6.18
Virginia,Rappahannock,2022,5.78
Virginia,Rappahannock,2023,5.61
Virginia,Rappahannock,2024,5.91
Virginia,Richmond,2005,3.02
Virginia,Richmond,2006,3.16
Virginia,Richmond,2007,3.49
Virginia,Richmond,2008,3.37
Virginia,Richmond,2009,3.32
Virginia,Richmond,2010,2.74
Virginia,Richmond,2011,3.03
Virginia,Richmond,2012,3.22
Virginia,Richmond,2013,3.28
Virginia,Richmond,2014,3.35
Virginia,Richmond,2015,3.83
Virginia,Richmond,2016,3.73
Virginia,Richmond,2017,3.85
Virginia,Richmond,2018,3.85
Virginia,Richmond,2019,4.04
Virginia,Richmond,2020,4.23
Virginia,Richmond,2021,4.02
Virginia,Richmond,2022,3.82
Virginia,Richmond,2023,3.82
Virginia,Richmond,2024,3.86
Virginia,Roanoke,2005,5.06
Virginia,Roanoke,2006,5.08
Virginia,Roanoke,2007,4.69
Virginia,Roanoke,2008,4.35
Virginia,Roanoke,2009,4.41
Virginia,Roanoke,2010,4.62
Virginia,Roanoke,2011,4.62
Virginia,Roanoke,2012,4.3
Virginia,Roanoke,2013,4.35
Virginia,Roanoke,2014,4.45
Virginia,Roanoke,2015,4.69
Virginia,Roanoke,2016,4.93
Virginia,Roanoke,2017,4.96
Virginia,Roanoke,2018,4.54
Virginia,Roanoke,2019,4.53
Virginia,Roanoke,2020,4.95
Virginia,Roanoke,2021,4.94
Virginia,Roanoke,2022,5.41
Virginia,Roanoke,2023,5.27
Virginia,Roanoke,2024,5.35
Virginia,Rockbridge,2005,7.14
Virginia,Rockbridge,2006,7.16
Virginia,Rockbridge,2007,7.29
Virginia,Rockbridge,2008,7.33
Virginia,Rockbridge,2009,7.28
Virginia,Rockbridge,2010,7.72
Virginia,Rockbridge,2011,7.27
Virginia,Rockbridge,2012,7.41
Virginia,Rockbridge,2013,7.89
Virginia,Rockbridge,2014,8.12
Virginia,Rockbridge,2015,7.73
Virginia,Rockbridge,2016,7.58
Virginia,Rockbridge,2017,7.71
Virginia,Rockbridge,2018,8.19
Virginia,Rockbridge,2019,8.21
Virginia,Rockbridge,2020,8.36
Virginia,Rockbridge,2021,8.3
Virginia,Rockbridge,2022,8.45
Virginia,Rockbridge,2023,8.48
Virginia,Rockbridge,2024,8.13
Virginia,Rockingham,2005,6.66
Virginia,Rockingham,2006,6.72
Virginia,Rockingham,2007,6.76
Virginia,Rockingham,2008,6.64
Virginia,Rockingham,2009,7.1
Virginia,Rockingham,2010,7.08
Virginia,Rockingham,2011,6.58
Virginia,Rockingham,2012,6.83
Virginia,Rockingham,2013,6.68
Virginia,Rockingham,2014,6.4
Virginia,Rockingham,2015,6.52
Virginia,Rockingham,2016,6.37
Virginia,Rockingham,2017,6.02
Virginia,Rockingham,2018,6.32
Virginia,Rockingham,2019,6.39
Virginia,Rockingham,2020,5.72
Virginia,Rockingham,2021,5.07
Virginia,Rockingham,2022,5.26
Virginia,Rockingham,2023,5.22
Virginia,Rockingham,2024,5.11
Virginia,Russell,2005,6.59
Virginia,Russell,2006,6.24
Virginia,Russell,2007,6.35
Virginia,Russell,2008,6.59
Virginia,Russell,2009,6.74
Virginia,Russell,2010,7.11
Virginia,Russell,2011,7.02
Virginia,Russell,2012,7.54
Virginia,Russell,2013,7.81
Virginia,Russell,2014,7.84
Virginia,Russell,2015,7.6
Virginia,Russell,2016,7.75
Virginia,Russell,2017,7.81
Virginia,Russell,2018,7.86
Virginia,Russell,2019,8.46
Virginia,Russell,2020,8.32
Virginia,Russell,2021,8.44
Virginia,Russell,2022,8.48
Virginia,Russell,2023,8.35
Virginia,Russell,2024,8.65
Virginia,Scott,2005,6.89
Virginia,Scott,2006,6.8
Virginia,Scott,2007,6.49
Virginia,Scott,2008,6.9
Virginia,Scott,2009,7.77
Virginia,Scott,2010,7.79
Virginia,Scott,2011,8.17
Virginia,Scott,2012,7.87
Virginia,Scott,2013,8.62
