State,County,Year,Unemployment_Rate
Tennessee,Henderson,2017,4.86
Tennessee,Henderson,2018,4.68
Tennessee,Henderson,2019,4.8
Tennessee,Henderson,2020,4.9
Tennessee,Henderson,2021,5.18
Tennessee,Henderson,2022,5.54
Tennessee,Henderson,2023,6.04
Tennessee,Henderson,2024,5.64
Tennessee,Henry,2005,4.15
Tennessee,Henry,2006,3.95
Tennessee,Henry,2007,3.78
Tennessee,Henry,2008,3.76
Tennessee,Henry,2009,3.84
Tennessee,Henry,2010,3.59
Tennessee,Henry,2011,4.1
Tennessee,Henry,2012,4.78
Tennessee,Henry,2013,4.41
Tennessee,Henry,2014,4.46
Tennessee,Henry,2015,4.78
Tennessee,Henry,2016,4.92
Tennessee,Henry,2017,5.21
Tennessee,Henry,2018,5.0
Tennessee,Henry,2019,4.68
Tennessee,Henry,2020,4.64
Tennessee,Henry,2021,4.52
Tennessee,Henry,2022,4.93
Tennessee,Henry,2023,4.81
Tennessee,Henry,2024,4.73
Tennessee,Hickman,2005,6.44
Tennessee,Hickman,2006,6.13
Tennessee,Hickman,2007,5.76
Tennessee,Hickman,2008,5.88
Tennessee,Hickman,2009,5.96
Tennessee,Hickman,2010,5.96
Tennessee,Hickman,2011,5.9
Tennessee,Hickman,2012,5.44
Tennessee,Hickman,2013,4.7
Tennessee,Hickman,2014,5.13
Tennessee,Hickman,2015,5.11
Tennessee,Hickman,2016,4.54
Tennessee,Hickman,2017,4.52
Tennessee,Hickman,2018,4.71
Tennessee,Hickman,2019,5.39
Tennessee,Hickman,2020,4.84
Tennessee,Hickman,2021,4.72
Tennessee,Hickman,2022,4.61
Tennessee,Hickman,2023,4.64
Tennessee,Hickman,2024,4.38
Tennessee,Houston,2005,3.41
Tennessee,Houston,2006,3.4
Tennessee,Houston,2007,3.55
Tennessee,Houston,2008,3.5
Tennessee,Houston,2009,2.87
Tennessee,Houston,2010,3.31
Tennessee,Houston,2011,3.78
Tennessee,Houston,2012,3.9
Tennessee,Houston,2013,4.22
Tennessee,Houston,2014,4.13
Tennessee,Houston,2015,4.45
Tennessee,Houston,2016,4.07
Tennessee,Houston,2017,3.73
Tennessee,Houston,2018,4.06
Tennessee,Houston,2019,3.68
Tennessee,Houston,2020,3.76
Tennessee,Houston,2021,3.39
Tennessee,Houston,2022,3.43
Tennessee,Houston,2023,3.32
Tennessee,Houston,2024,3.29
Tennessee,Humphreys,2005,6.54
Tennessee,Humphreys,2006,6.67
Tennessee,Humphreys,2007,6.99
Tennessee,Humphreys,2008,7.41
Tennessee,Humphreys,2009,7.29
Tennessee,Humphreys,2010,7.43
Tennessee,Humphreys,2011,7.17
Tennessee,Humphreys,2012,7.46
Tennessee,Humphreys,2013,7.69
Tennessee,Humphreys,2014,7.76
Tennessee,Humphreys,2015,7.52
Tennessee,Humphreys,2016,7.74
Tennessee,Humphreys,2017,7.83
Tennessee,Humphreys,2018,7.85
Tennessee,Humphreys,2019,8.34
Tennessee,Humphreys,2020,8.16
Tennessee,Humphreys,2021,8.17
Tennessee,Humphreys,2022,7.92
Tennessee,Humphreys,2023,7.72
Tennessee,Humphreys,2024,7.53
Tennessee,Jackson,2005,6.82
Tennessee,Jackson,2006,6.7
Tennessee,Jackson,2007,6.13
Tennessee,Jackson,2008,6.14
Tennessee,Jackson,2009,6.36
Tennessee,Jackson,2010,6.03
Tennessee,Jackson,2011,5.84
Tennessee,Jackson,2012,5.6
Tennessee,Jackson,2013,5.17
Tennessee,Jackson,2014,5.56
Tennessee,Jackson,2015,5.37
Tennessee,Jackson,2016,5.08
Tennessee,Jackson,2017,5.03
Tennessee,Jackson,2018,5.03
Tennessee,Jackson,2019,5.57
Tennessee,Jackson,2020,5.7
Tennessee,Jackson,2021,5.51
Tennessee,Jackson,2022,5.68
Tennessee,Jackson,2023,5.57
Tennessee,Jackson,2024,5.02
Tennessee,Jefferson,2005,6.87
Tennessee,Jefferson,2006,6.93
Tennessee,Jefferson,2007,7.14
Tennessee,Jefferson,2008,7.02
Tennessee,Jefferson,2009,6.71
Tennessee,Jefferson,2010,6.47
Tennessee,Jefferson,2011,6.73
Tennessee,Jefferson,2012,6.78
Tennessee,Jefferson,2013,6.55
Tennessee,Jefferson,2014,6.78
Tennessee,Jefferson,2015,6.43
Tennessee,Jefferson,2016,6.45
Tennessee,Jefferson,2017,6.38
Tennessee,Jefferson,2018,6.25
Tennessee,Jefferson,2019,5.93
Tennessee,Jefferson,2020,6.04
Tennessee,Jefferson,2021,6.1
Tennessee,Jefferson,2022,6.31
Tennessee,Jefferson,2023,6.47
Tennessee,Jefferson,2024,6.47
Tennessee,Johnson,2005,4.99
Tennessee,Johnson,2006,4.86
Tennessee,Johnson,2007,4.71
Tennessee,Johnson,2008,4.94
Tennessee,Johnson,2009,5.12
Tennessee,Johnson,2010,4.93
Tennessee,Johnson,2011,5.24
Tennessee,Johnson,2012,5.26
Tennessee,Johnson,2013,5.25
Tennessee,Johnson,2014,5.12
Tennessee,Johnson,2015,5.34
Tennessee,Johnson,2016,5.28
Tennessee,Johnson,2017,5.32
Tennessee,Johnson,2018,4.93
Tennessee,Johnson,2019,5.19
Tennessee,Johnson,2020,5.12
Tennessee,Johnson,2021,4.98
Tennessee,Johnson,2022,5.13
Tennessee,Johnson,2023,5.02
Tennessee,Johnson,2024,4.82
Tennessee,Knox,2005,3.9
Tennessee,Knox,2006,4.04
Tennessee,Knox,2007,3.9
Tennessee,Knox,2008,4.45
Tennessee,Knox,2009,4.58
Tennessee,Knox,2010,4.62
Tennessee,Knox,2011,4.54
Tennessee,Knox,2012,4.69
Tennessee,Knox,2013,4.99
Tennessee,Knox,2014,5.29
Tennessee,Knox,2015,5.25
Tennessee,Knox,2016,5.08
Tennessee,Knox,2017,4.85
Tennessee,Knox,2018,5.25
Tennessee,Knox,2019,5.09
Tennessee,Knox,2020,4.88
Tennessee,Knox,2021,4.67
Tennessee,Knox,2022,4.94
Tennessee,Knox,2023,4.9
Tennessee,Knox,2024,5.31
Tennessee,Lake,2005,7.71
Tennessee,Lake,2006,8.57
Tennessee,Lake,2007,8.78
Tennessee,Lake,2008,8.7
Tennessee,Lake,2009,9.05
Tennessee,Lake,2010,8.85
Tennessee,Lake,2011,8.89
Tennessee,Lake,2012,8.68
Tennessee,Lake,2013,8.53
Tennessee,Lake,2014,8.3
Tennessee,Lake,2015,7.58
Tennessee,Lake,2016,7.83
Tennessee,Lake,2017,7.88
Tennessee,Lake,2018,7.84
Tennessee,Lake,2019,8.45
Tennessee,Lake,2020,8.57
Tennessee,Lake,2021,8.65
Tennessee,Lake,2022,9.25
Tennessee,Lake,2023,9.01
Tennessee,Lake,2024,8.82
Tennessee,Lauderdale,2005,4.26
Tennessee,Lauderdale,2006,4.58
Tennessee,Lauderdale,2007,5.08
Tennessee,Lauderdale,2008,5.2
Tennessee,Lauderdale,2009,5.43
Tennessee,Lauderdale,2010,5.12
Tennessee,Lauderdale,2011,4.73
Tennessee,Lauderdale,2012,4.68
Tennessee,Lauderdale,2013,4.58
Tennessee,Lauderdale,2014,4.39
Tennessee,Lauderdale,2015,4.88
Tennessee,Lauderdale,2016,5.17
Tennessee,Lauderdale,2017,5.46
Tennessee,Lauderdale,2018,5.53
Tennessee,Lauderdale,2019,5.76
Tennessee,Lauderdale,2020,5.69
Tennessee,Lauderdale,2021,6.05
Tennessee,Lauderdale,2022,5.99
Tennessee,Lauderdale,2023,5.91
Tennessee,Lauderdale,2024,5.99
Tennessee,Lawrence,2005,4.1
Tennessee,Lawrence,2006,4.15
Tennessee,Lawrence,2007,4.06
Tennessee,Lawrence,2008,4.42
Tennessee,Lawrence,2009,4.15
Tennessee,Lawrence,2010,3.98
Tennessee,Lawrence,2011,4.01
Tennessee,Lawrence,2012,4.18
Tennessee,Lawrence,2013,4.05
Tennessee,Lawrence,2014,4.21
Tennessee,Lawrence,2015,4.51
Tennessee,Lawrence,2016,4.44
Tennessee,Lawrence,2017,4.44
Tennessee,Lawrence,2018,4.41
Tennessee,Lawrence,2019,4.75
Tennessee,Lawrence,2020,4.66
Tennessee,Lawrence,2021,4.65
Tennessee,Lawrence,2022,4.32
Tennessee,Lawrence,2023,4.41
Tennessee,Lawrence,2024,4.41
Tennessee,Lewis,2005,6.31
Tennessee,Lewis,2006,6.82
Tennessee,Lewis,2007,6.78
Tennessee,Lewis,2008,6.35
Tennessee,Lewis,2009,6.46
Tennessee,Lewis,2010,6.29
Tennessee,Lewis,2011,6.43
Tennessee,Lewis,2012,6.47
Tennessee,Lewis,2013,6.44
Tennessee,Lewis,2014,6.12
Tennessee,Lewis,2015,6.45
Tennessee,Lewis,2016,6.39
Tennessee,Lewis,2017,6.14
Tennessee,Lewis,2018,6.26
Tennessee,Lewis,2019,6.27
Tennessee,Lewis,2020,5.97
Tennessee,Lewis,2021,5.89
Tennessee,Lewis,2022,5.44
Tennessee,Lewis,2023,5.2
Tennessee,Lewis,2024,5.25
Tennessee,Lincoln,2005,5.03
Tennessee,Lincoln,2006,4.92
Tennessee,Lincoln,2007,5.42
Tennessee,Lincoln,2008,5.07
Tennessee,Lincoln,2009,4.87
Tennessee,Lincoln,2010,5.41
Tennessee,Lincoln,2011,5.52
Tennessee,Lincoln,2012,5.57
Tennessee,Lincoln,2013,5.02
Tennessee,Lincoln,2014,4.58
Tennessee,Lincoln,2015,5.38
Tennessee,Lincoln,2016,5.36
Tennessee,Lincoln,2017,4.84
Tennessee,Lincoln,2018,4.65
Tennessee,Lincoln,2019,4.3
Tennessee,Lincoln,2020,4.3
Tennessee,Lincoln,2021,4.18
Tennessee,Lincoln,2022,4.06
Tennessee,Lincoln,2023,4.32
Tennessee,Lincoln,2024,3.73
Tennessee,Loudon,2005,6.84
Tennessee,Loudon,2006,6.81
Tennessee,Loudon,2007,6.36
Tennessee,Loudon,2008,6.21
Tennessee,Loudon,2009,6.13
Tennessee,Loudon,2010,6.03
Tennessee,Loudon,2011,6.14
Tennessee,Loudon,2012,6.24
Tennessee,Loudon,2013,6.55
Tennessee,Loudon,2014,6.23
Tennessee,Loudon,2015,6.57
Tennessee,Loudon,2016,6.42
Tennessee,Loudon,2017,6.2
Tennessee,Loudon,2018,5.66
Tennessee,Loudon,2019,5.48
Tennessee,Loudon,2020,5.69
Tennessee,Loudon,2021,5.38
Tennessee,Loudon,2022,5.4
Tennessee,Loudon,2023,5.35
Tennessee,Loudon,2024,5.81
Tennessee,McMinn,2005,4.26
Tennessee,McMinn,2006,4.84
Tennessee,McMinn,2007,4.84
Tennessee,McMinn,2008,5.07
Tennessee,McMinn,2009,4.99
Tennessee,McMinn,2010,4.6
Tennessee,McMinn,2011,4.66
Tennessee,McMinn,2012,4.82
Tennessee,McMinn,2013,4.53
Tennessee,McMinn,2014,4.55
Tennessee,McMinn,2015,4.14
Tennessee,McMinn,2016,3.88
Tennessee,McMinn,2017,3.67
Tennessee,McMinn,2018,3.85
Tennessee,McMinn,2019,3.79
Tennessee,McMinn,2020,4.03
Tennessee,McMinn,2021,4.49
Tennessee,McMinn,2022,3.8
Tennessee,McMinn,2023,4.1
Tennessee,McMinn,2024,3.99
Tennessee,McNairy,2005,5.48
Tennessee,McNairy,2006,4.9
Tennessee,McNairy,2007,4.24
Tennessee,McNairy,2008,3.94
Tennessee,McNairy,2009,4.28
Tennessee,McNairy,2010,4.58
Tennessee,McNairy,2011,4.33
Tennessee,McNairy,2012,4.41
Tennessee,McNairy,2013,4.12
Tennessee,McNairy,2014,4.57
Tennessee,McNairy,2015,4.46
Tennessee,McNairy,2016,4.05
Tennessee,McNairy,2017,4.04
Tennessee,McNairy,2018,3.87
Tennessee,McNairy,2019,4.14
Tennessee,McNairy,2020,3.85
Tennessee,McNairy,2021,3.72
Tennessee,McNairy,2022,4.3
Tennessee,McNairy,2023,4.06
Tennessee,McNairy,2024,4.9
Tennessee,Macon,2005,4.28
Tennessee,Macon,2006,4.49
Tennessee,Macon,2007,4.56
Tennessee,Macon,2008,4.55
Tennessee,Macon,2009,4.89
Tennessee,Macon,2010,5.29
Tennessee,Macon,2011,5.41
Tennessee,Macon,2012,5.98
Tennessee,Macon,2013,6.96
Tennessee,Macon,2014,6.8
Tennessee,Macon,2015,6.73
Tennessee,Macon,2016,6.2
Tennessee,Macon,2017,6.15
Tennessee,Macon,2018,5.97
Tennessee,Macon,2019,5.67
Tennessee,Macon,2020,5.72
Tennessee,Macon,2021,6.1
Tennessee,Macon,2022,6.31
Tennessee,Macon,2023,6.62
Tennessee,Macon,2024,6.62
Tennessee,Madison,2005,7.68
Tennessee,Madison,2006,7.15
Tennessee,Madison,2007,8.02
Tennessee,Madison,2008,7.52
Tennessee,Madison,2009,7.11
Tennessee,Madison,2010,6.95
Tennessee,Madison,2011,6.95
Tennessee,Madison,2012,6.87
Tennessee,Madison,2013,7.14
Tennessee,Madison,2014,6.75
Tennessee,Madison,2015,6.71
Tennessee,Madison,2016,6.8
Tennessee,Madison,2017,6.69
Tennessee,Madison,2018,6.66
Tennessee,Madison,2019,7.14
Tennessee,Madison,2020,7.0
Tennessee,Madison,2021,7.17
Tennessee,Madison,2022,6.98
Tennessee,Madison,2023,6.63
Tennessee,Madison,2024,6.65
Tennessee,Marion,2005,5.11
Tennessee,Marion,2006,5.09
Tennessee,Marion,2007,5.58
Tennessee,Marion,2008,5.5
Tennessee,Marion,2009,4.77
Tennessee,Marion,2010,4.98
Tennessee,Marion,2011,5.13
Tennessee,Marion,2012,5.45
Tennessee,Marion,2013,5.49
Tennessee,Marion,2014,5.54
Tennessee,Marion,2015,4.94
Tennessee,Marion,2016,4.79
Tennessee,Marion,2017,4.99
Tennessee,Marion,2018,4.87
Tennessee,Marion,2019,4.62
Tennessee,Marion,2020,4.94
Tennessee,Marion,2021,4.82
Tennessee,Marion,2022,4.76
Tennessee,Marion,2023,4.93
Tennessee,Marion,2024,5.25
Tennessee,Marshall,2005,5.79
Tennessee,Marshall,2006,5.97
Tennessee,Marshall,2007,5.99
Tennessee,Marshall,2008,5.7
Tennessee,Marshall,2009,6.05
Tennessee,Marshall,2010,6.38
Tennessee,Marshall,2011,6.53
Tennessee,Marshall,2012,6.23
Tennessee,Marshall,2013,6.32
Tennessee,Marshall,2014,6.28
Tennessee,Marshall,2015,6.28
Tennessee,Marshall,2016,5.83
Tennessee,Marshall,2017,5.61
Tennessee,Marshall,2018,5.89
Tennessee,Marshall,2019,5.73
Tennessee,Marshall,2020,5.91
Tennessee,Marshall,2021,6.21
Tennessee,Marshall,2022,5.83
Tennessee,Marshall,2023,5.81
Tennessee,Marshall,2024,5.53
Tennessee,Maury,2005,4.37
Tennessee,Maury,2006,4.22
Tennessee,Maury,2007,4.73
Tennessee,Maury,2008,4.96
Tennessee,Maury,2009,5.14
Tennessee,Maury,2010,5.11
Tennessee,Maury,2011,5.12
Tennessee,Maury,2012,5.36
Tennessee,Maury,2013,4.66
Tennessee,Maury,2014,4.92
Tennessee,Maury,2015,5.24
Tennessee,Maury,2016,5.67
Tennessee,Maury,2017,5.57
Tennessee,Maury,2018,5.54
Tennessee,Maury,2019,6.12
Tennessee,Maury,2020,6.18
Tennessee,Maury,2021,6.49
Tennessee,Maury,2022,6.38
Tennessee,Maury,2023,7.21
Tennessee,Maury,2024,6.89
Tennessee,Meigs,2005,6.37
Tennessee,Meigs,2006,5.86
Tennessee,Meigs,2007,5.95
Tennessee,Meigs,2008,5.31
Tennessee,Meigs,2009,5.57
Tennessee,Meigs,2010,5.81
Tennessee,Meigs,2011,6.13
Tennessee,Meigs,2012,5.82
Tennessee,Meigs,2013,5.4
Tennessee,Meigs,2014,5.6
Tennessee,Meigs,2015,6.22
Tennessee,Meigs,2016,6.46
Tennessee,Meigs,2017,6.43
Tennessee,Meigs,2018,6.1
Tennessee,Meigs,2019,6.55
Tennessee,Meigs,2020,6.16
Tennessee,Meigs,2021,5.86
Tennessee,Meigs,2022,5.84
Tennessee,Meigs,2023,5.85
Tennessee,Meigs,2024,5.7
Tennessee,Monroe,2005,5.07
Tennessee,Monroe,2006,5.57
Tennessee,Monroe,2007,5.72
Tennessee,Monroe,2008,5.66
Tennessee,Monroe,2009,5.27
Tennessee,Monroe,2010,4.94
Tennessee,Monroe,2011,5.19
Tennessee,Monroe,2012,5.05
Tennessee,Monroe,2013,4.4
Tennessee,Monroe,2014,4.52
Tennessee,Monroe,2015,4.54
Tennessee,Monroe,2016,4.65
Tennessee,Monroe,2017,4.43
Tennessee,Monroe,2018,4.83
Tennessee,Monroe,2019,5.19
Tennessee,Monroe,2020,5.35
Tennessee,Monroe,2021,5.61
Tennessee,Monroe,2022,6.07
Tennessee,Monroe,2023,5.6
Tennessee,Monroe,2024,5.13
Tennessee,Montgomery,2005,7.68
Tennessee,Montgomery,2006,7.75
Tennessee,Montgomery,2007,7.58
Tennessee,Montgomery,2008,7.18
Tennessee,Montgomery,2009,6.89
Tennessee,Montgomery,2010,7.26
Tennessee,Montgomery,2011,7.94
Tennessee,Montgomery,2012,8.18
Tennessee,Montgomery,2013,8.16
Tennessee,Montgomery,2014,8.58
Tennessee,Montgomery,2015,8.86
Tennessee,Montgomery,2016,8.77
Tennessee,Montgomery,2017,8.17
Tennessee,Montgomery,2018,8.02
Tennessee,Montgomery,2019,8.12
Tennessee,Montgomery,2020,8.41
Tennessee,Montgomery,2021,8.28
Tennessee,Montgomery,2022,7.95
Tennessee,Montgomery,2023,7.73
Tennessee,Montgomery,2024,7.48
Tennessee,Moore,2005,5.43
Tennessee,Moore,2006,5.57
Tennessee,Moore,2007,5.74
Tennessee,Moore,2008,5.91
Tennessee,Moore,2009,5.8
Tennessee,Moore,2010,6.27
Tennessee,Moore,2011,6.57
Tennessee,Moore,2012,6.47
Tennessee,Moore,2013,6.37
Tennessee,Moore,2014,5.26
Tennessee,Moore,2015,5.2
Tennessee,Moore,2016,5.22
Tennessee,Moore,2017,5.62
Tennessee,Moore,2018,5.42
Tennessee,Moore,2019,5.15
Tennessee,Moore,2020,5.4
Tennessee,Moore,2021,5.5
Tennessee,Moore,2022,5.28
Tennessee,Moore,2023,5.48
Tennessee,Moore,2024,5.32
Tennessee,Morgan,2005,4.81
Tennessee,Morgan,2006,4.99
Tennessee,Morgan,2007,4.86
Tennessee,Morgan,2008,4.92
Tennessee,Morgan,2009,5.22
Tennessee,Morgan,2010,4.81
Tennessee,Morgan,2011,5.2
Tennessee,Morgan,2012,5.47
Tennessee,Morgan,2013,5.63
Tennessee,Morgan,2014,5.84
Tennessee,Morgan,2015,5.89
Tennessee,Morgan,2016,5.36
Tennessee,Morgan,2017,5.8
Tennessee,Morgan,2018,5.68
Tennessee,Morgan,2019,5.83
Tennessee,Morgan,2020,5.4
Tennessee,Morgan,2021,5.92
Tennessee,Morgan,2022,5.91
Tennessee,Morgan,2023,6.09
Tennessee,Morgan,2024,5.48
Tennessee,Obion,2005,6.08
Tennessee,Obion,2006,5.94
Tennessee,Obion,2007,5.65
Tennessee,Obion,2008,6.2
Tennessee,Obion,2009,5.64
Tennessee,Obion,2010,5.0
Tennessee,Obion,2011,5.8
Tennessee,Obion,2012,6.15
Tennessee,Obion,2013,6.51
Tennessee,Obion,2014,6.15
Tennessee,Obion,2015,6.3
Tennessee,Obion,2016,6.48
Tennessee,Obion,2017,6.17
Tennessee,Obion,2018,6.1
Tennessee,Obion,2019,5.84
Tennessee,Obion,2020,6.02
Tennessee,Obion,2021,6.44
Tennessee,Obion,2022,6.4
Tennessee,Obion,2023,6.07
Tennessee,Obion,2024,5.76
Tennessee,Overton,2005,4.74
Tennessee,Overton,2006,4.86
Tennessee,Overton,2007,4.86
Tennessee,Overton,2008,5.09
Tennessee,Overton,2009,4.9
Tennessee,Overton,2010,5.54
Tennessee,Overton,2011,5.47
Tennessee,Overton,2012,5.56
Tennessee,Overton,2013,5.79
Tennessee,Overton,2014,6.02
Tennessee,Overton,2015,6.01
Tennessee,Overton,2016,6.0
Tennessee,Overton,2017,6.01
Tennessee,Overton,2018,6.01
Tennessee,Overton,2019,5.83
Tennessee,Overton,2020,5.59
Tennessee,Overton,2021,5.42
Tennessee,Overton,2022,5.39
Tennessee,Overton,2023,4.84
Tennessee,Overton,2024,4.85
Tennessee,Perry,2005,6.13
Tennessee,Perry,2006,6.0
Tennessee,Perry,2007,6.01
Tennessee,Perry,2008,5.81
Tennessee,Perry,2009,6.14
Tennessee,Perry,2010,6.34
Tennessee,Perry,2011,6.73
Tennessee,Perry,2012,7.14
Tennessee,Perry,2013,7.47
Tennessee,Perry,2014,7.56
Tennessee,Perry,2015,7.68
Tennessee,Perry,2016,7.76
Tennessee,Perry,2017,8.28
Tennessee,Perry,2018,8.35
Tennessee,Perry,2019,8.69
Tennessee,Perry,2020,8.15
Tennessee,Perry,2021,8.32
Tennessee,Perry,2022,8.53
Tennessee,Perry,2023,9.0
Tennessee,Perry,2024,8.79
Tennessee,Pickett,2005,6.49
Tennessee,Pickett,2006,6.13
Tennessee,Pickett,2007,6.22
Tennessee,Pickett,2008,6.43
Tennessee,Pickett,2009,6.79
Tennessee,Pickett,2010,6.65
Tennessee,Pickett,2011,6.19
Tennessee,Pickett,2012,6.0
Tennessee,Pickett,2013,5.73
Tennessee,Pickett,2014,5.84
Tennessee,Pickett,2015,5.94
Tennessee,Pickett,2016,5.77
Tennessee,Pickett,2017,5.63
Tennessee,Pickett,2018,6.24
Tennessee,Pickett,2019,6.64
Tennessee,Pickett,2020,6.05
Tennessee,Pickett,2021,5.82
Tennessee,Pickett,2022,5.78
Tennessee,Pickett,2023,6.0
Tennessee,Pickett,2024,6.13
Tennessee,Polk,2005,4.99
Tennessee,Polk,2006,4.92
Tennessee,Polk,2007,5.02
Tennessee,Polk,2008,4.79
Tennessee,Polk,2009,4.69
Tennessee,Polk,2010,4.22
Tennessee,Polk,2011,4.64
Tennessee,Polk,2012,4.3
Tennessee,Polk,2013,4.56
Tennessee,Polk,2014,4.36
Tennessee,Polk,2015,4.72
Tennessee,Polk,2016,4.81
Tennessee,Polk,2017,4.7
Tennessee,Polk,2018,5.5
Tennessee,Polk,2019,5.2
Tennessee,Polk,2020,4.89
Tennessee,Polk,2021,5.18
Tennessee,Polk,2022,5.17
Tennessee,Polk,2023,5.14
Tennessee,Polk,2024,4.95
Tennessee,Putnam,2005,6.84
Tennessee,Putnam,2006,6.75
Tennessee,Putnam,2007,6.68
Tennessee,Putnam,2008,7.08
Tennessee,Putnam,2009,7.21
Tennessee,Putnam,2010,6.57
Tennessee,Putnam,2011,6.8
Tennessee,Putnam,2012,6.75
Tennessee,Putnam,2013,6.8
Tennessee,Putnam,2014,6.65
Tennessee,Putnam,2015,6.64
Tennessee,Putnam,2016,6.16
Tennessee,Putnam,2017,6.04
Tennessee,Putnam,2018,5.7
Tennessee,Putnam,2019,6.0
Tennessee,Putnam,2020,5.97
Tennessee,Putnam,2021,5.89
Tennessee,Putnam,2022,5.97
Tennessee,Putnam,2023,5.92
Tennessee,Putnam,2024,5.5
Tennessee,Rhea,2005,4.28
Tennessee,Rhea,2006,4.0
Tennessee,Rhea,2007,3.84
Tennessee,Rhea,2008,3.93
Tennessee,Rhea,2009,3.84
Tennessee,Rhea,2010,3.46
Tennessee,Rhea,2011,3.29
Tennessee,Rhea,2012,2.97
Tennessee,Rhea,2013,2.54
Tennessee,Rhea,2014,3.06
Tennessee,Rhea,2015,2.64
Tennessee,Rhea,2016,2.5
Tennessee,Rhea,2017,2.59
Tennessee,Rhea,2018,2.5
Tennessee,Rhea,2019,2.5
Tennessee,Rhea,2020,2.71
Tennessee,Rhea,2021,2.58
Tennessee,Rhea,2022,3.02
Tennessee,Rhea,2023,3.07
Tennessee,Rhea,2024,3.2
Tennessee,Roane,2005,7.89
Tennessee,Roane,2006,8.2
Tennessee,Roane,2007,8.07
Tennessee,Roane,2008,8.04
Tennessee,Roane,2009,8.37
Tennessee,Roane,2010,8.11
Tennessee,Roane,2011,8.09
Tennessee,Roane,2012,8.53
Tennessee,Roane,2013,8.86
Tennessee,Roane,2014,8.66
Tennessee,Roane,2015,8.63
Tennessee,Roane,2016,8.44
Tennessee,Roane,2017,8.22
Tennessee,Roane,2018,8.53
Tennessee,Roane,2019,7.84
Tennessee,Roane,2020,7.67
Tennessee,Roane,2021,7.92
Tennessee,Roane,2022,8.38
Tennessee,Roane,2023,9.16
Tennessee,Roane,2024,9.12
Tennessee,Robertson,2005,5.82
Tennessee,Robertson,2006,5.78
Tennessee,Robertson,2007,5.8
Tennessee,Robertson,2008,5.52
Tennessee,Robertson,2009,5.88
Tennessee,Robertson,2010,5.61
Tennessee,Robertson,2011,5.18
Tennessee,Robertson,2012,5.67
Tennessee,Robertson,2013,6.18
Tennessee,Robertson,2014,6.01
Tennessee,Robertson,2015,5.75
Tennessee,Robertson,2016,5.6
Tennessee,Robertson,2017,5.52
Tennessee,Robertson,2018,5.23
Tennessee,Robertson,2019,5.32
Tennessee,Robertson,2020,5.35
Tennessee,Robertson,2021,5.23
Tennessee,Robertson,2022,5.3
Tennessee,Robertson,2023,5.12
Tennessee,Robertson,2024,5.09
Tennessee,Rutherford,2005,6.16
Tennessee,Rutherford,2006,6.0
Tennessee,Rutherford,2007,6.36
Tennessee,Rutherford,2008,6.25
Tennessee,Rutherford,2009,6.1
Tennessee,Rutherford,2010,6.28
Tennessee,Rutherford,2011,5.96
Tennessee,Rutherford,2012,6.34
Tennessee,Rutherford,2013,6.52
Tennessee,Rutherford,2014,6.41
Tennessee,Rutherford,2015,5.77
Tennessee,Rutherford,2016,6.02
Tennessee,Rutherford,2017,6.36
Tennessee,Rutherford,2018,6.35
Tennessee,Rutherford,2019,6.62
Tennessee,Rutherford,2020,6.73
Tennessee,Rutherford,2021,6.22
Tennessee,Rutherford,2022,6.11
Tennessee,Rutherford,2023,5.82
Tennessee,Rutherford,2024,6.31
Tennessee,Scott,2005,4.75
Tennessee,Scott,2006,4.73
Tennessee,Scott,2007,4.84
Tennessee,Scott,2008,4.95
Tennessee,Scott,2009,5.09
Tennessee,Scott,2010,5.35
Tennessee,Scott,2011,4.73
Tennessee,Scott,2012,4.72
Tennessee,Scott,2013,5.32
Tennessee,Scott,2014,5.39
Tennessee,Scott,2015,5.43
Tennessee,Scott,2016,4.96
Tennessee,Scott,2017,5.42
Tennessee,Scott,2018,5.92
Tennessee,Scott,2019,6.26
Tennessee,Scott,2020,6.37
Tennessee,Scott,2021,6.67
Tennessee,Scott,2022,6.56
Tennessee,Scott,2023,6.29
Tennessee,Scott,2024,6.12
Tennessee,Sequatchie,2005,7.52
Tennessee,Sequatchie,2006,7.9
Tennessee,Sequatchie,2007,7.97
Tennessee,Sequatchie,2008,8.03
Tennessee,Sequatchie,2009,8.03
Tennessee,Sequatchie,2010,7.97
Tennessee,Sequatchie,2011,7.82
Tennessee,Sequatchie,2012,7.72
Tennessee,Sequatchie,2013,7.81
Tennessee,Sequatchie,2014,7.98
Tennessee,Sequatchie,2015,8.38
Tennessee,Sequatchie,2016,8.45
Tennessee,Sequatchie,2017,8.22
Tennessee,Sequatchie,2018,8.26
Tennessee,Sequatchie,2019,8.71
Tennessee,Sequatchie,2020,8.47
Tennessee,Sequatchie,2021,8.56
Tennessee,Sequatchie,2022,9.07
Tennessee,Sequatchie,2023,9.31
Tennessee,Sequatchie,2024,9.26
Tennessee,Sevier,2005,6.73
Tennessee,Sevier,2006,6.76
Tennessee,Sevier,2007,6.91
Tennessee,Sevier,2008,6.38
Tennessee,Sevier,2009,6.63
Tennessee,Sevier,2010,6.56
Tennessee,Sevier,2011,6.37
Tennessee,Sevier,2012,6.51
Tennessee,Sevier,2013,6.01
Tennessee,Sevier,2014,6.12
Tennessee,Sevier,2015,5.9
Tennessee,Sevier,2016,6.29
Tennessee,Sevier,2017,6.46
Tennessee,Sevier,2018,6.09
