State,County,Year,Median_Household_Income
Tennessee,Hawkins,2017,69400.0
Tennessee,Hawkins,2018,70516.45
Tennessee,Hawkins,2019,71718.13
Tennessee,Hawkins,2020,72803.46
Tennessee,Hawkins,2021,74185.83
Tennessee,Hawkins,2022,76004.34
Tennessee,Hawkins,2023,76172.44
Tennessee,Hawkins,2024,76685.29
Tennessee,Haywood,2005,49100.11
Tennessee,Haywood,2006,49881.84
Tennessee,Haywood,2007,50780.73
Tennessee,Haywood,2008,51919.82
Tennessee,Haywood,2009,52745.09
Tennessee,Haywood,2010,54374.97
Tennessee,Haywood,2011,55129.67
Tennessee,Haywood,2012,56708.56
Tennessee,Haywood,2013,57325.29
Tennessee,Haywood,2014,57963.82
Tennessee,Haywood,2015,59097.68
Tennessee,Haywood,2016,60037.51
Tennessee,Haywood,2017,61434.19
Tennessee,Haywood,2018,62308.19
Tennessee,Haywood,2019,64257.05
Tennessee,Haywood,2020,66173.24
Tennessee,Haywood,2021,67177.96
Tennessee,Haywood,2022,68419.63
Tennessee,Haywood,2023,68944.77
Tennessee,Haywood,2024,70359.09
Tennessee,Henderson,2005,58765.73
Tennessee,Henderson,2006,58966.98
Tennessee,Henderson,2007,60335.66
Tennessee,Henderson,2008,61201.74
Tennessee,Henderson,2009,61790.8
Tennessee,Henderson,2010,62757.23
Tennessee,Henderson,2011,64004.85
Tennessee,Henderson,2012,65060.05
Tennessee,Henderson,2013,65946.83
Tennessee,Henderson,2014,67349.02
Tennessee,Henderson,2015,68878.55
Tennessee,Henderson,2016,69440.54
Tennessee,Henderson,2017,70352.27
Tennessee,Henderson,2018,71201.57
Tennessee,Henderson,2019,72121.51
Tennessee,Henderson,2020,73072.8
Tennessee,Henderson,2021,73373.02
Tennessee,Henderson,2022,74289.81
Tennessee,Henderson,2023,74767.65
Tennessee,Henderson,2024,75610.44
Tennessee,Henry,2005,44245.1
Tennessee,Henry,2006,45027.96
Tennessee,Henry,2007,46020.88
Tennessee,Henry,2008,47751.02
Tennessee,Henry,2009,48765.37
Tennessee,Henry,2010,50303.43
Tennessee,Henry,2011,52263.28
Tennessee,Henry,2012,53570.41
Tennessee,Henry,2013,54915.07
Tennessee,Henry,2014,55899.0
Tennessee,Henry,2015,57212.0
Tennessee,Henry,2016,58001.22
Tennessee,Henry,2017,59608.66
Tennessee,Henry,2018,60708.12
Tennessee,Henry,2019,61615.3
Tennessee,Henry,2020,62744.23
Tennessee,Henry,2021,64016.98
Tennessee,Henry,2022,65529.32
Tennessee,Henry,2023,67156.69
Tennessee,Henry,2024,67658.3
Tennessee,Hickman,2005,46404.79
Tennessee,Hickman,2006,47093.7
Tennessee,Hickman,2007,48230.72
Tennessee,Hickman,2008,49091.51
Tennessee,Hickman,2009,50799.39
Tennessee,Hickman,2010,51541.12
Tennessee,Hickman,2011,52806.58
Tennessee,Hickman,2012,54635.28
Tennessee,Hickman,2013,55551.15
Tennessee,Hickman,2014,56892.28
Tennessee,Hickman,2015,57008.83
Tennessee,Hickman,2016,58809.77
Tennessee,Hickman,2017,60568.52
Tennessee,Hickman,2018,61436.25
Tennessee,Hickman,2019,62155.57
Tennessee,Hickman,2020,63644.45
Tennessee,Hickman,2021,64436.76
Tennessee,Hickman,2022,65802.2
Tennessee,Hickman,2023,66039.57
Tennessee,Hickman,2024,67266.17
Tennessee,Houston,2005,58950.69
Tennessee,Houston,2006,58968.31
Tennessee,Houston,2007,59610.14
Tennessee,Houston,2008,60727.36
Tennessee,Houston,2009,62338.66
Tennessee,Houston,2010,62633.25
Tennessee,Houston,2011,63677.23
Tennessee,Houston,2012,64208.18
Tennessee,Houston,2013,65762.81
Tennessee,Houston,2014,67167.13
Tennessee,Houston,2015,68578.16
Tennessee,Houston,2016,69802.78
Tennessee,Houston,2017,71299.88
Tennessee,Houston,2018,73044.87
Tennessee,Houston,2019,73707.19
Tennessee,Houston,2020,74901.49
Tennessee,Houston,2021,75682.87
Tennessee,Houston,2022,76999.52
Tennessee,Houston,2023,77482.95
Tennessee,Houston,2024,78405.24
Tennessee,Humphreys,2005,60970.45
Tennessee,Humphreys,2006,61594.6
Tennessee,Humphreys,2007,62481.77
Tennessee,Humphreys,2008,62509.12
Tennessee,Humphreys,2009,63727.15
Tennessee,Humphreys,2010,63519.75
Tennessee,Humphreys,2011,63872.28
Tennessee,Humphreys,2012,65050.53
Tennessee,Humphreys,2013,66991.62
Tennessee,Humphreys,2014,67907.9
Tennessee,Humphreys,2015,69048.55
Tennessee,Humphreys,2016,70435.95
Tennessee,Humphreys,2017,71657.15
Tennessee,Humphreys,2018,72751.95
Tennessee,Humphreys,2019,73175.73
Tennessee,Humphreys,2020,75117.74
Tennessee,Humphreys,2021,75962.52
Tennessee,Humphreys,2022,76456.99
Tennessee,Humphreys,2023,77362.14
Tennessee,Humphreys,2024,78390.87
Tennessee,Jackson,2005,49198.53
Tennessee,Jackson,2006,49793.29
Tennessee,Jackson,2007,50743.28
Tennessee,Jackson,2008,50837.4
Tennessee,Jackson,2009,50858.14
Tennessee,Jackson,2010,52309.1
Tennessee,Jackson,2011,53266.68
Tennessee,Jackson,2012,54092.55
Tennessee,Jackson,2013,54415.3
Tennessee,Jackson,2014,55600.77
Tennessee,Jackson,2015,56952.84
Tennessee,Jackson,2016,57682.11
Tennessee,Jackson,2017,58990.33
Tennessee,Jackson,2018,60256.29
Tennessee,Jackson,2019,60669.11
Tennessee,Jackson,2020,61688.64
Tennessee,Jackson,2021,62615.24
Tennessee,Jackson,2022,63774.5
Tennessee,Jackson,2023,63782.15
Tennessee,Jackson,2024,65212.83
Tennessee,Jefferson,2005,56026.26
Tennessee,Jefferson,2006,56364.95
Tennessee,Jefferson,2007,56574.29
Tennessee,Jefferson,2008,57796.28
Tennessee,Jefferson,2009,59301.8
Tennessee,Jefferson,2010,60652.49
Tennessee,Jefferson,2011,61541.78
Tennessee,Jefferson,2012,62354.75
Tennessee,Jefferson,2013,64018.67
Tennessee,Jefferson,2014,65233.26
Tennessee,Jefferson,2015,65961.56
Tennessee,Jefferson,2016,66986.28
Tennessee,Jefferson,2017,67994.47
Tennessee,Jefferson,2018,69032.73
Tennessee,Jefferson,2019,70448.44
Tennessee,Jefferson,2020,71885.19
Tennessee,Jefferson,2021,73137.16
Tennessee,Jefferson,2022,73409.95
Tennessee,Jefferson,2023,74553.88
Tennessee,Jefferson,2024,75390.38
Tennessee,Johnson,2005,45050.08
Tennessee,Johnson,2006,46742.07
Tennessee,Johnson,2007,47316.93
Tennessee,Johnson,2008,47621.66
Tennessee,Johnson,2009,47841.56
Tennessee,Johnson,2010,48001.64
Tennessee,Johnson,2011,48594.96
Tennessee,Johnson,2012,49344.42
Tennessee,Johnson,2013,50210.76
Tennessee,Johnson,2014,51409.79
Tennessee,Johnson,2015,52215.92
Tennessee,Johnson,2016,53010.82
Tennessee,Johnson,2017,54127.71
Tennessee,Johnson,2018,54990.3
Tennessee,Johnson,2019,56061.22
Tennessee,Johnson,2020,57157.03
Tennessee,Johnson,2021,57960.05
Tennessee,Johnson,2022,58975.02
Tennessee,Johnson,2023,59051.14
Tennessee,Johnson,2024,60291.08
Tennessee,Knox,2005,42865.12
Tennessee,Knox,2006,44324.67
Tennessee,Knox,2007,45580.46
Tennessee,Knox,2008,47228.16
Tennessee,Knox,2009,48677.02
Tennessee,Knox,2010,50083.43
Tennessee,Knox,2011,50036.13
Tennessee,Knox,2012,51197.63
Tennessee,Knox,2013,51323.04
Tennessee,Knox,2014,53549.71
Tennessee,Knox,2015,53884.76
Tennessee,Knox,2016,55470.56
Tennessee,Knox,2017,56140.1
Tennessee,Knox,2018,56708.03
Tennessee,Knox,2019,57320.16
Tennessee,Knox,2020,59362.84
Tennessee,Knox,2021,61021.08
Tennessee,Knox,2022,61672.51
Tennessee,Knox,2023,62383.97
Tennessee,Knox,2024,62675.19
Tennessee,Lake,2005,50200.77
Tennessee,Lake,2006,51372.72
Tennessee,Lake,2007,52188.54
Tennessee,Lake,2008,53457.28
Tennessee,Lake,2009,54077.52
Tennessee,Lake,2010,55079.86
Tennessee,Lake,2011,56484.71
Tennessee,Lake,2012,57403.22
Tennessee,Lake,2013,58192.25
Tennessee,Lake,2014,59507.51
Tennessee,Lake,2015,61107.09
Tennessee,Lake,2016,61359.42
Tennessee,Lake,2017,61724.9
Tennessee,Lake,2018,62580.8
Tennessee,Lake,2019,64782.29
Tennessee,Lake,2020,66952.7
Tennessee,Lake,2021,68739.49
Tennessee,Lake,2022,69488.0
Tennessee,Lake,2023,70846.39
Tennessee,Lake,2024,72578.71
Tennessee,Lauderdale,2005,55563.94
Tennessee,Lauderdale,2006,56878.94
Tennessee,Lauderdale,2007,57756.93
Tennessee,Lauderdale,2008,58401.0
Tennessee,Lauderdale,2009,59888.31
Tennessee,Lauderdale,2010,61179.99
Tennessee,Lauderdale,2011,62602.88
Tennessee,Lauderdale,2012,63070.27
Tennessee,Lauderdale,2013,63210.24
Tennessee,Lauderdale,2014,64232.14
Tennessee,Lauderdale,2015,64400.69
Tennessee,Lauderdale,2016,65641.79
Tennessee,Lauderdale,2017,66900.94
Tennessee,Lauderdale,2018,67976.62
Tennessee,Lauderdale,2019,68304.62
Tennessee,Lauderdale,2020,69554.63
Tennessee,Lauderdale,2021,70847.45
Tennessee,Lauderdale,2022,72565.51
Tennessee,Lauderdale,2023,73334.45
Tennessee,Lauderdale,2024,73708.12
Tennessee,Lawrence,2005,46193.38
Tennessee,Lawrence,2006,47389.86
Tennessee,Lawrence,2007,48419.82
Tennessee,Lawrence,2008,49323.3
Tennessee,Lawrence,2009,51240.22
Tennessee,Lawrence,2010,52759.42
Tennessee,Lawrence,2011,53421.38
Tennessee,Lawrence,2012,53952.07
Tennessee,Lawrence,2013,54618.46
Tennessee,Lawrence,2014,56065.59
Tennessee,Lawrence,2015,56777.9
Tennessee,Lawrence,2016,58577.96
Tennessee,Lawrence,2017,60027.85
Tennessee,Lawrence,2018,60279.95
Tennessee,Lawrence,2019,61325.91
Tennessee,Lawrence,2020,62068.75
Tennessee,Lawrence,2021,63090.31
Tennessee,Lawrence,2022,64248.94
Tennessee,Lawrence,2023,65401.22
Tennessee,Lawrence,2024,65698.87
Tennessee,Lewis,2005,60220.23
Tennessee,Lewis,2006,61188.64
Tennessee,Lewis,2007,62432.34
Tennessee,Lewis,2008,63286.27
Tennessee,Lewis,2009,64714.33
Tennessee,Lewis,2010,65771.4
Tennessee,Lewis,2011,67985.16
Tennessee,Lewis,2012,67733.54
Tennessee,Lewis,2013,67920.93
Tennessee,Lewis,2014,68187.26
Tennessee,Lewis,2015,69238.01
Tennessee,Lewis,2016,69708.52
Tennessee,Lewis,2017,70364.93
Tennessee,Lewis,2018,70758.12
Tennessee,Lewis,2019,71964.59
Tennessee,Lewis,2020,72775.02
Tennessee,Lewis,2021,73360.45
Tennessee,Lewis,2022,74451.74
Tennessee,Lewis,2023,75530.54
Tennessee,Lewis,2024,76946.11
Tennessee,Lincoln,2005,52427.42
Tennessee,Lincoln,2006,53551.32
Tennessee,Lincoln,2007,55288.41
Tennessee,Lincoln,2008,55983.32
Tennessee,Lincoln,2009,57581.96
Tennessee,Lincoln,2010,58148.32
Tennessee,Lincoln,2011,59481.5
Tennessee,Lincoln,2012,60725.47
Tennessee,Lincoln,2013,61264.49
Tennessee,Lincoln,2014,62215.86
Tennessee,Lincoln,2015,62586.96
Tennessee,Lincoln,2016,63277.98
Tennessee,Lincoln,2017,64664.91
Tennessee,Lincoln,2018,65467.32
Tennessee,Lincoln,2019,65850.11
Tennessee,Lincoln,2020,65872.83
Tennessee,Lincoln,2021,66145.79
Tennessee,Lincoln,2022,67089.91
Tennessee,Lincoln,2023,67674.1
Tennessee,Lincoln,2024,68702.24
Tennessee,Loudon,2005,51540.91
Tennessee,Loudon,2006,53104.99
Tennessee,Loudon,2007,54242.45
Tennessee,Loudon,2008,54526.4
Tennessee,Loudon,2009,55866.57
Tennessee,Loudon,2010,57049.48
Tennessee,Loudon,2011,58244.22
Tennessee,Loudon,2012,58960.95
Tennessee,Loudon,2013,60064.09
Tennessee,Loudon,2014,61585.76
Tennessee,Loudon,2015,63566.76
Tennessee,Loudon,2016,64643.15
Tennessee,Loudon,2017,65869.52
Tennessee,Loudon,2018,66992.37
Tennessee,Loudon,2019,67617.31
Tennessee,Loudon,2020,68453.11
Tennessee,Loudon,2021,69102.95
Tennessee,Loudon,2022,70228.65
Tennessee,Loudon,2023,70706.56
Tennessee,Loudon,2024,71937.63
Tennessee,McMinn,2005,52248.07
Tennessee,McMinn,2006,53677.6
Tennessee,McMinn,2007,54698.03
Tennessee,McMinn,2008,55487.73
Tennessee,McMinn,2009,57032.61
Tennessee,McMinn,2010,58433.34
Tennessee,McMinn,2011,60070.99
Tennessee,McMinn,2012,61607.04
Tennessee,McMinn,2013,62282.68
Tennessee,McMinn,2014,63712.46
Tennessee,McMinn,2015,65086.92
Tennessee,McMinn,2016,66526.75
Tennessee,McMinn,2017,66628.66
Tennessee,McMinn,2018,66920.34
Tennessee,McMinn,2019,68072.89
Tennessee,McMinn,2020,69464.64
Tennessee,McMinn,2021,69996.37
Tennessee,McMinn,2022,70426.09
Tennessee,McMinn,2023,71818.67
Tennessee,McMinn,2024,73668.41
Tennessee,McNairy,2005,58191.81
Tennessee,McNairy,2006,59340.88
Tennessee,McNairy,2007,60047.7
Tennessee,McNairy,2008,61667.03
Tennessee,McNairy,2009,62132.19
Tennessee,McNairy,2010,63366.21
Tennessee,McNairy,2011,64612.04
Tennessee,McNairy,2012,65800.36
Tennessee,McNairy,2013,65818.8
Tennessee,McNairy,2014,66099.9
Tennessee,McNairy,2015,66674.83
Tennessee,McNairy,2016,67500.6
Tennessee,McNairy,2017,68685.34
Tennessee,McNairy,2018,69287.93
Tennessee,McNairy,2019,70755.58
Tennessee,McNairy,2020,71473.62
Tennessee,McNairy,2021,72671.52
Tennessee,McNairy,2022,72696.76
Tennessee,McNairy,2023,73664.76
Tennessee,McNairy,2024,74211.48
Tennessee,Macon,2005,59110.12
Tennessee,Macon,2006,59858.34
Tennessee,Macon,2007,61086.88
Tennessee,Macon,2008,62201.6
Tennessee,Macon,2009,63202.81
Tennessee,Macon,2010,64215.06
Tennessee,Macon,2011,64537.98
Tennessee,Macon,2012,66264.75
Tennessee,Macon,2013,66970.95
Tennessee,Macon,2014,68610.7
Tennessee,Macon,2015,69709.07
Tennessee,Macon,2016,71773.53
Tennessee,Macon,2017,72729.3
Tennessee,Macon,2018,72917.44
Tennessee,Macon,2019,74500.27
Tennessee,Macon,2020,75650.18
Tennessee,Macon,2021,76964.57
Tennessee,Macon,2022,77744.07
Tennessee,Macon,2023,78698.76
Tennessee,Macon,2024,79124.84
Tennessee,Madison,2005,56441.52
Tennessee,Madison,2006,57377.35
Tennessee,Madison,2007,59439.83
Tennessee,Madison,2008,61341.45
Tennessee,Madison,2009,62089.31
Tennessee,Madison,2010,63518.17
Tennessee,Madison,2011,64094.5
Tennessee,Madison,2012,64422.15
Tennessee,Madison,2013,65791.27
Tennessee,Madison,2014,66857.68
Tennessee,Madison,2015,68038.32
Tennessee,Madison,2016,69650.83
Tennessee,Madison,2017,70672.7
Tennessee,Madison,2018,71877.98
Tennessee,Madison,2019,73366.05
Tennessee,Madison,2020,74563.18
Tennessee,Madison,2021,75047.32
Tennessee,Madison,2022,75629.94
Tennessee,Madison,2023,76774.38
Tennessee,Madison,2024,77606.74
Tennessee,Marion,2005,44789.56
Tennessee,Marion,2006,46348.68
Tennessee,Marion,2007,46538.18
Tennessee,Marion,2008,47348.17
Tennessee,Marion,2009,48690.97
Tennessee,Marion,2010,48716.68
Tennessee,Marion,2011,50679.22
Tennessee,Marion,2012,51736.05
Tennessee,Marion,2013,52466.55
Tennessee,Marion,2014,53133.33
Tennessee,Marion,2015,54296.69
Tennessee,Marion,2016,55869.6
Tennessee,Marion,2017,56801.18
Tennessee,Marion,2018,57583.11
Tennessee,Marion,2019,59080.63
Tennessee,Marion,2020,60130.16
Tennessee,Marion,2021,61480.38
Tennessee,Marion,2022,61780.07
Tennessee,Marion,2023,61752.88
Tennessee,Marion,2024,62960.46
Tennessee,Marshall,2005,51411.69
Tennessee,Marshall,2006,51475.03
Tennessee,Marshall,2007,51742.25
Tennessee,Marshall,2008,52335.7
Tennessee,Marshall,2009,53051.2
Tennessee,Marshall,2010,53193.15
Tennessee,Marshall,2011,53898.2
Tennessee,Marshall,2012,55816.39
Tennessee,Marshall,2013,56814.46
Tennessee,Marshall,2014,57346.78
Tennessee,Marshall,2015,57960.14
Tennessee,Marshall,2016,58990.38
Tennessee,Marshall,2017,59775.06
Tennessee,Marshall,2018,60353.97
Tennessee,Marshall,2019,60317.73
Tennessee,Marshall,2020,61719.58
Tennessee,Marshall,2021,63357.2
Tennessee,Marshall,2022,64302.75
Tennessee,Marshall,2023,65570.72
Tennessee,Marshall,2024,65169.38
Tennessee,Maury,2005,48814.78
Tennessee,Maury,2006,50093.92
Tennessee,Maury,2007,51418.26
Tennessee,Maury,2008,52267.2
Tennessee,Maury,2009,52236.42
Tennessee,Maury,2010,53612.54
Tennessee,Maury,2011,54232.38
Tennessee,Maury,2012,55398.85
Tennessee,Maury,2013,56042.67
Tennessee,Maury,2014,57783.18
Tennessee,Maury,2015,57888.57
Tennessee,Maury,2016,57986.29
Tennessee,Maury,2017,59558.61
Tennessee,Maury,2018,61086.72
Tennessee,Maury,2019,61915.87
Tennessee,Maury,2020,62592.78
Tennessee,Maury,2021,63639.64
Tennessee,Maury,2022,64379.7
Tennessee,Maury,2023,64784.48
Tennessee,Maury,2024,65276.15
Tennessee,Meigs,2005,43194.35
Tennessee,Meigs,2006,43893.0
Tennessee,Meigs,2007,45890.53
Tennessee,Meigs,2008,47139.64
Tennessee,Meigs,2009,47487.18
Tennessee,Meigs,2010,49326.41
Tennessee,Meigs,2011,50603.89
Tennessee,Meigs,2012,50980.45
Tennessee,Meigs,2013,52088.78
Tennessee,Meigs,2014,53831.15
Tennessee,Meigs,2015,54468.85
Tennessee,Meigs,2016,55223.69
Tennessee,Meigs,2017,56663.63
Tennessee,Meigs,2018,58398.41
Tennessee,Meigs,2019,60518.42
Tennessee,Meigs,2020,61707.52
Tennessee,Meigs,2021,61988.77
Tennessee,Meigs,2022,62839.13
Tennessee,Meigs,2023,64249.01
Tennessee,Meigs,2024,65168.55
Tennessee,Monroe,2005,54217.46
Tennessee,Monroe,2006,56281.52
Tennessee,Monroe,2007,57928.87
Tennessee,Monroe,2008,59035.87
Tennessee,Monroe,2009,59523.24
Tennessee,Monroe,2010,61016.1
Tennessee,Monroe,2011,62379.03
Tennessee,Monroe,2012,63401.54
Tennessee,Monroe,2013,64245.61
Tennessee,Monroe,2014,65451.53
Tennessee,Monroe,2015,67160.86
Tennessee,Monroe,2016,68282.28
Tennessee,Monroe,2017,70216.49
Tennessee,Monroe,2018,71068.68
Tennessee,Monroe,2019,72211.5
Tennessee,Monroe,2020,72925.72
Tennessee,Monroe,2021,74253.49
Tennessee,Monroe,2022,74946.05
Tennessee,Monroe,2023,75731.21
Tennessee,Monroe,2024,77269.87
Tennessee,Montgomery,2005,45269.86
Tennessee,Montgomery,2006,46184.34
Tennessee,Montgomery,2007,46658.78
Tennessee,Montgomery,2008,48326.46
Tennessee,Montgomery,2009,49434.57
Tennessee,Montgomery,2010,50246.96
Tennessee,Montgomery,2011,51410.31
Tennessee,Montgomery,2012,52564.32
Tennessee,Montgomery,2013,53424.8
Tennessee,Montgomery,2014,54393.81
Tennessee,Montgomery,2015,54467.12
Tennessee,Montgomery,2016,56487.0
Tennessee,Montgomery,2017,56655.27
Tennessee,Montgomery,2018,57087.58
Tennessee,Montgomery,2019,57901.65
Tennessee,Montgomery,2020,58734.7
Tennessee,Montgomery,2021,58917.84
Tennessee,Montgomery,2022,59857.91
Tennessee,Montgomery,2023,60549.17
Tennessee,Montgomery,2024,61355.62
Tennessee,Moore,2005,59883.2
Tennessee,Moore,2006,61198.38
Tennessee,Moore,2007,61831.15
Tennessee,Moore,2008,62750.74
Tennessee,Moore,2009,64284.37
Tennessee,Moore,2010,65284.94
Tennessee,Moore,2011,65998.42
Tennessee,Moore,2012,67198.15
Tennessee,Moore,2013,67616.49
Tennessee,Moore,2014,68375.74
Tennessee,Moore,2015,69517.57
Tennessee,Moore,2016,70064.05
Tennessee,Moore,2017,70543.69
Tennessee,Moore,2018,71494.43
Tennessee,Moore,2019,72268.9
Tennessee,Moore,2020,73269.72
Tennessee,Moore,2021,74647.6
Tennessee,Moore,2022,74977.1
Tennessee,Moore,2023,75777.71
Tennessee,Moore,2024,77412.33
Tennessee,Morgan,2005,54366.81
Tennessee,Morgan,2006,55199.63
Tennessee,Morgan,2007,56487.1
Tennessee,Morgan,2008,57850.21
Tennessee,Morgan,2009,59247.65
Tennessee,Morgan,2010,60385.57
Tennessee,Morgan,2011,61318.54
Tennessee,Morgan,2012,61785.31
Tennessee,Morgan,2013,63068.89
Tennessee,Morgan,2014,64491.5
Tennessee,Morgan,2015,65641.47
Tennessee,Morgan,2016,66171.0
Tennessee,Morgan,2017,67248.47
Tennessee,Morgan,2018,67976.02
Tennessee,Morgan,2019,68595.78
Tennessee,Morgan,2020,69391.55
Tennessee,Morgan,2021,70418.98
Tennessee,Morgan,2022,70561.16
Tennessee,Morgan,2023,71999.87
Tennessee,Morgan,2024,73126.73
Tennessee,Obion,2005,56987.72
Tennessee,Obion,2006,58241.83
Tennessee,Obion,2007,58664.0
Tennessee,Obion,2008,59675.48
Tennessee,Obion,2009,60386.39
Tennessee,Obion,2010,62111.93
Tennessee,Obion,2011,62710.21
Tennessee,Obion,2012,63148.05
Tennessee,Obion,2013,64586.44
Tennessee,Obion,2014,65708.24
Tennessee,Obion,2015,65537.7
Tennessee,Obion,2016,67160.94
Tennessee,Obion,2017,67319.36
Tennessee,Obion,2018,67707.46
Tennessee,Obion,2019,69094.32
Tennessee,Obion,2020,71036.29
Tennessee,Obion,2021,72090.84
Tennessee,Obion,2022,72373.39
Tennessee,Obion,2023,73811.34
Tennessee,Obion,2024,75893.43
Tennessee,Overton,2005,60295.47
Tennessee,Overton,2006,60674.94
Tennessee,Overton,2007,62316.5
Tennessee,Overton,2008,63350.17
Tennessee,Overton,2009,64740.72
Tennessee,Overton,2010,65564.04
Tennessee,Overton,2011,66396.21
Tennessee,Overton,2012,67187.78
Tennessee,Overton,2013,67764.05
Tennessee,Overton,2014,68959.26
Tennessee,Overton,2015,69185.86
Tennessee,Overton,2016,69423.16
Tennessee,Overton,2017,70541.3
Tennessee,Overton,2018,71119.35
Tennessee,Overton,2019,72833.14
Tennessee,Overton,2020,73675.8
Tennessee,Overton,2021,73776.5
Tennessee,Overton,2022,74393.0
Tennessee,Overton,2023,76200.58
Tennessee,Overton,2024,76640.44
Tennessee,Perry,2005,60256.19
Tennessee,Perry,2006,60746.24
Tennessee,Perry,2007,61217.92
Tennessee,Perry,2008,61468.67
Tennessee,Perry,2009,62383.48
Tennessee,Perry,2010,64063.1
Tennessee,Perry,2011,65950.73
Tennessee,Perry,2012,66017.21
Tennessee,Perry,2013,67297.02
Tennessee,Perry,2014,68410.42
Tennessee,Perry,2015,70178.37
Tennessee,Perry,2016,72702.04
Tennessee,Perry,2017,73319.65
Tennessee,Perry,2018,74287.62
Tennessee,Perry,2019,75409.44
Tennessee,Perry,2020,76158.6
Tennessee,Perry,2021,76594.29
Tennessee,Perry,2022,77200.04
Tennessee,Perry,2023,78388.67
Tennessee,Perry,2024,79043.01
Tennessee,Pickett,2005,58072.17
Tennessee,Pickett,2006,59199.17
Tennessee,Pickett,2007,60688.06
Tennessee,Pickett,2008,61407.25
Tennessee,Pickett,2009,62986.46
Tennessee,Pickett,2010,64779.61
Tennessee,Pickett,2011,65874.22
Tennessee,Pickett,2012,66477.67
Tennessee,Pickett,2013,68029.54
Tennessee,Pickett,2014,69254.4
Tennessee,Pickett,2015,70431.27
Tennessee,Pickett,2016,71792.76
Tennessee,Pickett,2017,71975.41
Tennessee,Pickett,2018,73378.73
Tennessee,Pickett,2019,74557.6
Tennessee,Pickett,2020,76280.52
Tennessee,Pickett,2021,77401.37
Tennessee,Pickett,2022,78126.14
Tennessee,Pickett,2023,79489.63
Tennessee,Pickett,2024,80656.94
Tennessee,Polk,2005,54415.96
Tennessee,Polk,2006,56320.32
Tennessee,Polk,2007,56238.64
Tennessee,Polk,2008,57909.34
Tennessee,Polk,2009,58807.57
Tennessee,Polk,2010,60955.61
Tennessee,Polk,2011,61945.99
Tennessee,Polk,2012,63304.65
Tennessee,Polk,2013,64196.01
Tennessee,Polk,2014,65031.35
Tennessee,Polk,2015,66786.38
Tennessee,Polk,2016,67864.42
Tennessee,Polk,2017,69217.94
Tennessee,Polk,2018,71034.47
Tennessee,Polk,2019,71301.31
Tennessee,Polk,2020,72760.52
Tennessee,Polk,2021,73544.73
Tennessee,Polk,2022,74394.67
Tennessee,Polk,2023,75882.18
Tennessee,Polk,2024,76980.11
Tennessee,Putnam,2005,54751.09
Tennessee,Putnam,2006,55830.56
Tennessee,Putnam,2007,56636.06
Tennessee,Putnam,2008,57732.15
Tennessee,Putnam,2009,59225.45
Tennessee,Putnam,2010,60787.72
Tennessee,Putnam,2011,61885.13
Tennessee,Putnam,2012,62386.63
Tennessee,Putnam,2013,63189.05
Tennessee,Putnam,2014,63790.17
Tennessee,Putnam,2015,64528.07
Tennessee,Putnam,2016,65419.61
Tennessee,Putnam,2017,66335.69
Tennessee,Putnam,2018,67393.56
Tennessee,Putnam,2019,67583.25
Tennessee,Putnam,2020,68760.74
Tennessee,Putnam,2021,70188.97
Tennessee,Putnam,2022,71206.52
Tennessee,Putnam,2023,72514.86
Tennessee,Putnam,2024,73043.5
Tennessee,Rhea,2005,50277.12
Tennessee,Rhea,2006,51802.97
Tennessee,Rhea,2007,52324.79
Tennessee,Rhea,2008,53430.74
Tennessee,Rhea,2009,55246.15
Tennessee,Rhea,2010,56130.5
Tennessee,Rhea,2011,58052.24
Tennessee,Rhea,2012,58301.47
Tennessee,Rhea,2013,59627.01
Tennessee,Rhea,2014,60620.17
Tennessee,Rhea,2015,61004.63
Tennessee,Rhea,2016,60754.8
Tennessee,Rhea,2017,61603.18
Tennessee,Rhea,2018,62797.79
Tennessee,Rhea,2019,63609.15
Tennessee,Rhea,2020,64428.31
Tennessee,Rhea,2021,65476.66
Tennessee,Rhea,2022,66254.41
Tennessee,Rhea,2023,68217.87
Tennessee,Rhea,2024,68439.65
Tennessee,Roane,2005,46498.0
Tennessee,Roane,2006,47744.87
Tennessee,Roane,2007,48268.99
Tennessee,Roane,2008,49225.98
Tennessee,Roane,2009,50071.94
Tennessee,Roane,2010,50516.73
Tennessee,Roane,2011,51517.57
Tennessee,Roane,2012,51844.88
Tennessee,Roane,2013,52846.26
Tennessee,Roane,2014,54118.02
Tennessee,Roane,2015,55363.91
Tennessee,Roane,2016,57412.49
Tennessee,Roane,2017,57572.76
Tennessee,Roane,2018,58916.29
Tennessee,Roane,2019,59305.28
Tennessee,Roane,2020,60281.54
Tennessee,Roane,2021,61354.27
Tennessee,Roane,2022,61026.15
Tennessee,Roane,2023,61422.42
Tennessee,Roane,2024,62971.89
Tennessee,Robertson,2005,56529.68
Tennessee,Robertson,2006,57351.4
Tennessee,Robertson,2007,57632.01
Tennessee,Robertson,2008,59080.7
Tennessee,Robertson,2009,60190.61
Tennessee,Robertson,2010,61205.61
Tennessee,Robertson,2011,62646.29
Tennessee,Robertson,2012,63608.57
Tennessee,Robertson,2013,65733.06
Tennessee,Robertson,2014,67556.46
Tennessee,Robertson,2015,68884.98
Tennessee,Robertson,2016,69806.51
Tennessee,Robertson,2017,71249.62
Tennessee,Robertson,2018,72092.79
